Reward
0.7025854
0.71359426
0.6937229
0.6999552
0.69724494
0.69731313
0.697466
0.69766515
0.6975763
0.69577384
0.69475436
0.6944756
0.69461536
0.69473284
0.6946806
0.6941871
0.6947159
0.6962566
0.6945842
0.6947947
0.69867563
0.70041525
0.7206139
0.69766325
0.7003382
0.71033347
0.7732447
0.7295111
0.71118164
0.70728797
0.7047393
0.6998418
0.6997212
0.7008379
0.70319086
0.7181701
0.75751865
0.7555922
0.71091163
0.70223564
0.6986537
0.71571094
0.71287155
0.7023505
0.704341
0.7161107
0.71131045
0.6991027
0.69655126
0.7052459
0.7018617
0.76206833
0.7645717
0.70912516
0.71948653
0.73091745
0.7752229
0.8002744
0.7184938
0.7239273
0.7049834
0.77217865
0.7312307
0.7077696
0.7016728
0.71813554
0.7324257
0.78591853
0.70244783
0.7022918
0.718671
0.7141411
0.7244061
0.7182349
0.70803356
0.7071685
0.71458155
0.7239175
1.1332793
0.7208455
0.7066588
0.7254073
0.719135
0.8132558
0.815183
0.73185414
0.74644554
0.8874298
0.96480876
0.8096798
0.71154535
0.72490144
0.7396135
0.76333195
0.8611036
0.7609789
0.76333874
0.79767704
0.7931347
0.8978206
0.9184935
0.80070996
0.7413807
0.7821112
0.7367705
0.8547039
1.012196
0.82402366
0.835573
0.9934371
0.9590183
1.2603295
0.88194305
0.8543293
0.808286
0.8044267
1.1467602
0.9744881
1.0178093
0.8810709
0.9575465
0.95367646
1.2659725
0.91827
0.9892137
0.83130765
0.8381627
0.9305845
1.1433862
0.9069975
0.87229043
1.031131
0.9222802
1.1050676
1.0961231
0.981085
1.1141373
0.9995592
0.8941157
1.0757885
1.1922166
1.1457657
0.9355318
0.88969356
1.1538355
1.1577615
1.1875976
1.2100682
1.1530887
1.2067747
1.0265045
0.81225723
0.8776185
1.2072948
1.098859
1.1045127
0.8476063
1.0106713
1.0928885
1.2317117
1.0922676
0.92746073
0.8634355
1.1202645
1.2447555
1.2335736
1.0151945
1.1524063
1.2786239
1.2058448
1.2533106
1.000895
1.0331668
1.2256126
1.2577025
1.2555935
1.253253
1.04959
1.1808146
1.2954115
1.286084
1.2408555
1.1320347
1.0971879
1.0916283
1.1941996
1.2968132
1.2785733
1.1413041
1.2542177
1.204143
1.3089604
1.2909565
1.2548227
1.2341416
1.2206959
1.1702408
1.2940718
1.2885884
1.1887693
1.2564626
1.3083318
1.2824469
1.2405226
1.2012948
1.2196089
1.3021979
1.2973337
1.2157304
1.1550014
1.2706424
1.3099778
1.2943879
1.2817566
1.2551825
1.2844218
1.3063772
1.3024987
1.2952572
1.2959801
1.3069862
1.3088576
1.3100518
1.3062305
1.2966735
1.2714438
1.3073788
1.2926185
1.3097304
1.3050003
1.2967731
1.3113548
1.3076723
1.3105881
1.3109062
1.2816007
1.2786257
1.2947735
1.3091072
1.3093348
1.2754476
1.3004767
1.3102351
1.3102926
1.310181
1.3023727
1.2658311
1.2925426
1.3110592
1.311188
1.3020777
1.3061225
1.311178
1.3112224
1.3113217
1.3105638
1.3075929
1.2958527
1.2921329
1.3116138
1.3107147
1.3108834
1.3027428
1.2994411
1.3084227
1.3113998
1.3108169
1.3110265
1.3045694
1.2993727
1.3048251
1.3122042
1.3121496
1.3127661
1.3085057
1.312415
1.3119342
1.3119627
1.3127234
1.312607
1.3124536
1.3087103
1.3082732
1.3121171
1.31253
1.3127991
1.3102999
1.3120464
1.3062799
1.3130275
1.3127049
1.3102323
1.3090507
1.3090471
1.3126667
1.3127172
1.3111658
1.3118187
1.3120728
0.7025854
0.69422495
0.6936865
0.6977339
0.69716436
0.6972388
0.6993827
0.6958641
0.69664216
0.6956249
0.6959444
0.69626623
0.69875664
0.70517594
0.69450563
0.69559586
0.69400597
0.69498074
0.6947745
0.69547206
0.69557625
0.6985335
0.69993395
0.7005251
0.7088706
0.6975757
0.699721
0.7098866
0.8240227
0.73275495
0.7091619
0.69793975
0.7020948
0.7013218
0.7133139
0.72158957
0.94911677
0.7911408
0.6948088
0.69996065
0.7060346
0.7005596
0.73433787
0.71632236
0.70261776
0.69919395
0.70769024
0.7193705
0.7051314
0.6962776
0.71017593
0.6986114
0.7105673
0.7819171
0.7058432
0.7260105
0.7360834
0.7485556
0.79181814
0.87756914
0.70513105
0.7323491
0.71620303
0.73413855
0.75037116
0.71307427
0.70338595
0.7018474
0.71367687
0.70898926
0.73931015
0.70301294
0.7122009
0.7081065
0.7254288
0.7920404
0.7445678
0.71942914
0.7155856
0.71244687
0.7714996
0.80361
0.8852747
0.72483844
0.74299717
0.72137475
0.737628
0.827623
0.76650196
0.752544
0.8298122
0.8109092
1.0239956
0.7276925
0.7448325
0.7725612
0.7430211
0.7301139
0.867017
0.7667954
0.7315339
0.881804
0.8417992
0.8315849
0.74034226
0.74112415
0.75967705
0.89304256
0.959164
0.92354244
0.81364167
0.8953134
1.1928972
1.1766443
0.9087631
0.8796525
0.911382
0.844248
0.919535
1.0825984
0.9892876
0.8760957
1.1210343
0.92062676
0.9469392
0.84484565
0.9503318
0.8371867
0.8374338
1.0606526
1.0463275
0.9434098
0.85804343
0.8882907
1.2041017
1.2118353
1.2661304
1.0062717
1.1564959
0.91062343
1.091736
1.2242484
1.1791736
0.9816959
1.1414185
1.1734453
1.2216551
1.0691637
1.1534382
0.783678
1.1905856
1.1424885
1.0894413
0.8802838
0.782231
0.9529007
1.248278
1.1125772
1.0568777
0.91288143
0.89601666
0.99214464
1.2681835
1.2534906
1.1003836
1.2441574
1.3014214
1.2234019
1.2160542
1.1664091
1.1088368
1.078414
1.1003344
1.2676402
1.2536618
1.267946
1.1130062
1.197427
1.2508014
1.3064716
1.2452643
1.2251017
1.118173
1.131334
1.2949001
1.2776664
1.2194316
1.2821746
1.2289381
1.2926142
1.305524
1.2896695
1.2229111
1.1956948
1.2984226
1.2681905
1.301929
1.2682126
1.2770504
1.2976141
1.3114005
1.2936492
1.2849878
1.2590443
1.2427517
1.2663298
1.300549
1.299283
1.3032058
1.263908
1.2931936
1.293669
1.3112506
1.3011526
1.2967855
1.291812
1.2649549
1.2806416
1.3078045
1.3079981
1.2860458
1.3036928
1.3048695
1.3097175
1.3042833
1.2977765
1.265719
1.2847537
1.3078367
1.3074067
1.3092943
1.2961792
1.3071338
1.3118147
1.3097618
1.3096966
1.2988504
1.2736766
1.307713
1.3063933
1.3095136
1.2890692
1.2934947
1.3048363
1.312266
1.310305
1.3008742
1.2863008
1.2972391
1.3110988
1.3107771
1.2896087
1.3105952
1.3121921
1.3108021
1.3118968
1.300822
1.3055912
1.31095
1.3108158
1.3108819
1.301204
1.3085136
1.309244
1.3115355
1.3116986
1.3110336
1.302595
1.3049275
1.3123612
1.3113023
1.3123183
1.3088644
1.3117182
1.3129013
1.3123055
1.3092726
1.3095875
1.3124044
1.3124678
1.3103395
1.3110813
1.3118877
1.3129816
1.3125814
1.3128313
1.3103431
1.3091111
1.3124536
1.3126587
1.3126476
1.3129544
1.3125223
1.3122442
1.3129227
0.7025854
0.71658313
0.69353896
0.6956071
0.70649743
0.6973936
0.6963697
0.69943124
0.69603634
0.69789416
0.6957773
0.6941229
0.6944961
0.6945904
0.69476414
0.694623
0.69414365
0.69478035
0.69545716
0.6956011
0.69864386
0.6995649
0.70139015
0.6976501
0.7049713
0.7102581
0.8211434
0.7315671
0.7126468
0.70888585
0.697862
0.6997609
0.701248
0.72309095
0.71943575
0.71598226
0.9463862
0.71136916
0.70169866
0.7043827
0.6990156
0.7676248
0.71185225
0.7053638
0.70363384
0.71379334
0.7088005
0.6985047
0.6956093
0.6989349
0.703995
0.6987189
0.70095265
0.70380783
0.7598882
0.7306948
0.7056601
0.72189933
0.7217554
0.7316175
1.036898
0.73208576
0.70697683
0.7366985
0.70407814
0.72233063
0.76213807
0.7040246
0.70851934
0.72648823
0.927099
0.7122203
0.70199084
0.7169853
0.72208714
0.7275209
0.8376994
0.72747326
0.7091762
0.72121984
0.8224077
0.8730365
0.71105784
0.72775817
0.7399365
0.7182729
0.9136881
0.7780555
0.76278454
0.7397653
0.8599549
0.86234426
1.0026956
0.7106389
0.7842123
0.76170045
0.7562708
0.87394595
0.78708005
0.7318338
0.7371083
0.9116205
1.0050507
0.83312255
0.76114255
0.774856
0.73972595
0.7715173
0.84014314
0.9519104
0.84234124
0.81531376
0.91780144
1.1836162
1.1890821
0.8713473
0.9658321
0.8735558
1.0130514
1.0931132
0.9768144
0.83084446
1.084623
0.90343744
1.2006989
0.9473995
0.96219665
0.9126866
0.8289098
1.151175
0.9290193
0.90366876
1.1305315
1.1191837
1.1581908
1.0849016
1.0588497
1.0394721
0.95277965
1.0206909
1.1697416
1.0663064
1.0884953
1.2129937
0.9804048
1.1393765
1.1546725
1.2134387
1.0720463
1.0369126
0.85260934
1.2003413
1.0892437
0.98269683
0.8295011
1.1996864
1.1717756
1.1132677
1.2996774
1.0609703
1.022604
1.0394759
0.8015272
0.9884631
1.2625108
1.267584
1.058184
1.2259607
1.2186812
1.3006891
1.1835731
1.1756419
1.1364696
0.99505335
1.111975
1.2706057
1.2345575
1.1453562
1.1859425
1.2776576
1.1975595
1.2366027
1.0305295
1.1068996
1.1530769
1.240173
1.2696499
1.2512308
1.2554599
1.2514454
1.2500687
1.3059021
1.283577
1.1635169
1.272979
1.2911291
1.2785176
1.2854415
