Jonas
1,3132615
1,3118945
1,1411977
0,8887379
0,8714138
0,9170648
0,91743046
0,7900334
0,9092742
0,83129793
0,84746855
0,7305406
0,7307565
0,7469086
0,6944054
0,6939134
0,69691795
0,6971508
0,6958087
0,693295
0,7050863
0,70484865
0,7003705
0,70690566
1,1102661
0,77323025
1,1522319
1,183529
0,69923306
0,70282537
0,7035398
1,0630648
1,0973904
1,0042831
1,2942473
1,3076116
1,2930628
1,2582477
1,2761916
0,7290864
0,69608796
0,8361418
0,7272389
0,6980484
0,7509426
0,8498763
0,7934515
1,2569537
1,3111459
1,3126848
1,2993923
1,3128549
1,3131002
1,3064078
1,256682
0,8520645
0,6956004
1,3016481
1,3026029
1,2673324
1,3079921
1,1431425
0,76325464
0,7381898
0,7005756
0,69836545
0,7258345
1,1330136
1,1621884
1,1876898
1,1450332
0,9514238
1,2380224
1,2704829
1,1229151
0,69908255
0,82131875
0,8660295
1,100925
1,3075446
1,3129385
1,3123816
1,3026993
1,2671123
1,2536743
1,3053037
1,2513738
1,2121024
0,70276314
0,69734526
0,69419366
0,71174866
0,69430894
0,69423556
0,69431835
0,700832
0,69591904
0,69499147
0,77271014
0,87853324
0,9544092
0,8252338
1,2055933
1,3074386
1,3083729
1,3121467
0,700684
0,789847
1,2858567
1,2323862
1,2580783
1,0962768
1,1725646
1,1618859
1,1287335
1,1436867
1,0453539
0,74160904
0,7772368
0,6931592
0,693189
0,7190698
0,71315783
0,80425006
0,69525975
0,6937074
1,2898319
0,830549
1,1418966
1,2457535
1,2671897
1,2621387
1,2974325
1,2791811
1,2538806
1,2796075
1,0290998
1,178737
1,2037541
1,0319198
1,0579926
0,83265096
1,0770559
0,76478624
1,287684
1,2887642
1,2487469
1,213594
0,69940877
0,73718774
1,1206273
1,1333456
1,0266083
0,88081646
0,81357694
0,7115722
0,819754
1,2009833
1,2240056
1,1967853
1,2848116
1,3077515
0,71175444
0,7008121
1,0936797
1,2031958
1,1723933
0,9349098
1,1250104
1,1936876
1,1091217
1,2882774
1,3030602
1,2607504
1,3103315
1,3129464
1,3020701
0,9438723
0,9400123
1,3123453
1,3129923
1,3130512
