Chris3Spil
1,3132615
1,3118945
1,1411977
0,8887379
0,8714138
0,9170648
0,91743046
0,7900334
1,0482728
0,89803
0,7985781
0,7245449
0,72432446
0,70126253
0,71402633
0,6946249
0,69929963
0,6943961
0,69344217
1,0307053
0,74477667
0,726228
0,6950086
0,69359076
1,2699908
0,7270435
0,7016242
0,71020466
0,78019166
1,036921
0,71054775
0,9237949
0,93121773
1,0131093
0,6952998
1,298379
1,1595051
1,1655304
0,87488294
1,2307796
0,9023549
0,77521944
1,2701863
1,3021106
1,309149
1,2796258
1,2583365
1,2950356
1,303866
0,7639754
0,7110501
0,6955567
1,070303
0,7222619
0,7166135
1,2909943
1,2139136
0,7541286
1,2912223
1,1761764
0,6935899
0,69382334
1,0662522
0,8860396
0,69549894
0,69356567
0,6947158
1,3056461
0,7582914
1,1751299
0,80570215
1,30513
0,7062149
0,9641065
0,7203376
0,93036926
0,9616665
0,8155587
0,74703276
0,7024641
0,86365974
1,1152931
1,1510273
1,192218
0,9029358
0,7495323
1,1158212
0,69855744
0,70569485
1,0234795
0,770153
1,2474436
0,7121454
1,208428
0,69514894
0,74022406
0,86679375
1,1174679
1,2091048
0,71780384
0,88700205
0,851411
1,0615007
0,71323407
1,1975114
0,8359794
0,85357213
0,70746213
1,1998503
1,1919441
1,204188
0,88016576
1,1354029
0,72987896
0,8859821
1,2984024
1,2786946
0,9639474
1,2576344
1,3041289
1,3118097
1,2934096
1,2885953
1,1305531
0,7836588
0,8197322
1,0586715
0,7885008
0,82555467
0,70427626
0,7073412
0,7343826
0,7416439
0,7811085
1,2326072
1,070798
0,6954549
1,1447834
0,71716684
0,6953814
0,7385302
1,2515444
1,2500405
1,2978327
0,69650495
1,2956822
1,3105247
1,3065062
1,2530173
1,3022403
1,2830099
0,83721447
1,0874608
0,9371748
0,74759376
1,0168419
0,72250116
0,6941603
0,69360924
0,69319785
1,3022316
1,3131217
1,1024312
1,2217202
1,2236204
0,85959435
1,0399294
0,75826687
0,7164556
0,78291196
0,74270225
1,0995058
0,8426109
0,9408073
1,2294348
1,2935386
1,0915912
1,1357223
1,2356709
1,1116314
0,7538344
1,00862
