Henrik3Spil
1,3132615
1,3118945
1,1411977
0,8887379
0,8714138
0,9170648
0,91743046
0,7900334
0,9092742
0,85083145
1,0174744
0,8251084
0,80967045
0,70697045
0,76015025
0,6960675
0,6946551
0,6934406
1,2519431
0,9431486
0,6939634
1,3126509
1,3010174
1,2110254
0,7811862
0,76319003
0,6969582
0,70412356
0,6998947
1,2023759
0,7126953
0,6974566
0,72279227
0,7820169
0,693267
0,6931472
0,69314754
0,6931498
0,6931509
0,69315445
0,69321835
0,69354194
0,6939721
0,69520915
0,6935629
0,6947294
0,7100465
0,8014382
0,7695805
0,6965034
0,70129055
1,2659283
0,8080717
0,7969206
0,7181608
0,6944511
0,78120095
0,79533255
0,70951444
1,2629066
1,1418357
0,79223704
0,7263855
0,71399456
0,7008385
0,7118979
0,76219887
0,6953944
0,7035741
0,7492821
0,88830906
0,91148585
0,70263606
0,705201
0,7948944
0,9312799
1,2864753
1,3067417
1,311788
1,2727835
1,3120681
0,98732305
0,7356755
0,7073949
0,7041758
0,73204166
0,8672959
1,0393943
1,0585787
1,1931866
1,2334157
1,2674536
1,1498004
1,1863903
0,74765116
0,7112195
0,75677264
0,80200016
1,2213423
0,8185007
1,0154312
0,82761335
0,79909784
0,83913
0,69763607
0,6951384
0,94109
0,72958827
0,9504558
0,9021734
1,22176
1,2312711
1,2895995
1,2878736
1,0776972
1,1170815
1,311176
1,0049677
1,2154901
0,9948791
0,6977232
0,7257667
1,1670222
0,73026687
0,7519772
0,8135826
0,84004426
0,7722399
0,81306386
0,75042766
0,7014082
0,69674313
0,69638264
0,6952582
0,6955948
0,71898276
0,69449157
0,6950862
0,6935604
0,693935
0,70440996
0,69318354
0,69605833
0,6943094
0,75706434
0,72587794
0,6934449
0,69509816
0,6935721
0,8561896
0,6933528
0,7015088
1,2569311
0,70819145
0,69839495
1,286447
0,6938515
0,7386843
0,6946056
0,76023793
0,80131495
1,132738
0,7662578
1,27823
1,3021425
1,2665316
1,2097336
1,1350185
0,8513068
0,7492366
0,71813345
0,69315183
0,6931931
0,69373256
0,69415706
0,69323206
0,693417
0,69343
0,6931634
0,6931608
0,6931515
