Gitte
1,3132615
1,3118945
1,1411977
0,8887379
0,8714138
0,9170648
0,91743046
0,7900334
0,9092742
0,83129793
0,84746855
0,7305406
0,7307565
0,7469086
0,7114827
0,7038554
0,72206336
0,6974921
0,75003153
0,75855315
1,0416477
1,0263128
0,70734906
0,7063938
0,69319284
0,69370764
0,69475746
0,69449383
0,722977
1,0110251
0,97702765
0,9165963
1,0485308
0,7098933
0,7181081
0,6983166
0,69812185
0,69932455
0,6975334
0,7045877
0,7041574
0,83744544
0,758959
0,75319546
0,6938979
0,7068388
0,7180816
0,7010621
0,70012444
0,71659017
0,7113482
0,696215
0,6961932
0,6961389
0,7028015
0,69938284
0,7203174
0,70342714
0,70238495
0,6931473
0,6959094
0,696113
0,7051863
0,7072052
0,88363683
1,1700081
1,1627275
1,2316649
1,0630056
0,70981014
0,7284573
0,77171594
1,1301405
1,2035383
1,0550927
1,1276842
0,9473283
0,708202
0,708105
0,75440204
0,70616156
1,2243627
1,308283
1,3090901
1,2839901
1,1666867
1,1512297
1,152819
1,1756986
1,2847905
0,7569575
1,0873011
1,156084
0,6946949
0,69435215
0,6972247
0,6978176
0,70180964
0,6964864
0,7222568
0,7260643
1,2697629
1,3052918
1,3032333
1,2998018
1,2822107
1,282717
0,8374177
0,8424786
0,9034808
0,80528224
1,254087
1,2696961
0,8469265
0,7817786
0,6995802
0,695317
0,6968684
0,6954592
0,7110199
0,7001746
0,7181503
0,7033236
0,6986295
0,69592166
0,7069774
0,7060776
0,69423366
0,6962276
0,6961994
0,6962871
0,69624436
0,6942708
0,6985813
0,6967108
0,6958233
0,69741094
0,70776814
0,6981126
0,69663763
0,6966956
0,70718586
0,7101981
0,72073585
0,6935137
0,6935268
0,6935497
0,6939252
0,7741794
0,816341
0,7318478
0,6953294
0,70284176
0,7357833
0,6943475
0,6961811
0,6989576
0,69692117
0,6991394
0,70494103
0,7090071
0,71165025
0,7353517
0,78652143
0,7278994
0,72682184
0,7124596
0,6973736
0,69816476
0,7021858
0,7028158
0,69654757
0,6954021
0,6984902
0,6950142
0,6935424
0,69372326
0,6936923
0,69647783
0,6953592
0,6947739
0,6966028
